timestamp,station_id,ambient_temp_c,wind_speed_ms,weather_anomaly_flag,comms_status,power_draw_kw,generator_load_pct,battery_soc_pct,battery_state,fuel_tank_level_l,fuel_tank_pct,fuel_burn_rate_lph,fuel_burn_rate_lph_avg24h,days_of_autonomy,hvac_status,heater_status,resupply_window_days_remaining,resupply_recommendation,active_anomalies,_delivered_live
2026-01-01T12:50:00,maitri,0.15,8.79,False,online,63.4,16.9,84.3,charging,163651.4,81.83,17.75,26.99,252.6,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T12:55:00,maitri,-0.14,7.57,False,online,59.54,15.9,84.2,discharging,163650.0,81.82,16.67,26.92,253.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:00:00,maitri,0.95,7.92,False,online,62.92,16.8,84.5,charging,163648.5,81.82,17.62,26.86,253.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:05:00,maitri,1.8,7.46,False,online,66.41,17.7,84.4,discharging,163647.0,81.82,18.6,26.81,254.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:10:00,maitri,1.52,10.15,False,online,63.04,16.8,84.5,charging,163645.5,81.82,17.65,26.75,254.9,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:15:00,maitri,1.91,8.93,False,online,62.14,16.6,84.4,discharging,163644.1,81.82,17.4,26.7,255.4,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:20:00,maitri,1.0,5.81,False,online,63.99,17.1,84.4,idle,163642.6,81.82,17.92,26.64,255.9,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:25:00,maitri,0.73,9.19,False,online,64.06,17.1,84.5,charging,163641.1,81.82,17.94,26.59,256.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:30:00,maitri,-0.33,9.49,False,online,59.21,15.8,84.5,charging,163639.7,81.82,16.58,26.53,257.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:35:00,maitri,0.01,7.85,False,online,62.4,16.6,84.8,charging,163638.2,81.82,17.47,26.47,257.6,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:40:00,maitri,0.05,10.4,False,online,61.95,16.5,84.7,discharging,163636.8,81.82,17.34,26.42,258.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:45:00,maitri,0.6,5.7,False,online,59.32,15.8,84.5,discharging,163635.4,81.82,16.61,26.36,258.7,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:50:00,maitri,-0.13,13.23,False,online,64.77,17.3,84.4,discharging,163633.9,81.82,18.14,26.31,259.2,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T13:55:00,maitri,0.54,10.11,False,online,61.34,16.4,84.3,discharging,163632.5,81.82,17.18,26.25,259.7,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T14:00:00,maitri,-0.79,12.04,False,blackout,63.91,17.0,84.1,discharging,163631.0,81.82,17.89,26.2,260.2,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:05:00,maitri,-0.14,11.97,False,blackout,62.79,16.7,84.1,idle,163629.5,81.81,17.58,26.15,260.7,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:10:00,maitri,-0.4,18.04,False,blackout,63.93,17.0,84.1,idle,163628.0,81.81,17.9,26.1,261.2,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:15:00,maitri,0.94,14.98,False,blackout,61.63,16.4,84.0,discharging,163626.6,81.81,17.26,26.05,261.7,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:20:00,maitri,-0.3,8.77,False,blackout,61.19,16.3,84.0,idle,163625.1,81.81,17.13,26.0,262.2,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:25:00,maitri,-0.68,11.02,False,blackout,61.55,16.4,84.0,idle,163623.7,81.81,17.24,25.95,262.7,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:30:00,maitri,-0.35,7.72,False,blackout,61.68,16.4,84.2,charging,163622.3,81.81,17.27,25.9,263.2,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:35:00,maitri,-0.04,9.5,False,blackout,63.19,16.8,84.4,charging,163620.8,81.81,17.69,25.85,263.7,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:40:00,maitri,0.65,9.97,False,blackout,59.17,15.8,84.3,discharging,163619.4,81.81,16.57,25.8,264.2,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:45:00,maitri,1.05,5.22,False,blackout,62.85,16.8,84.3,idle,163618.0,81.81,17.6,25.76,264.7,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:50:00,maitri,0.81,9.66,False,blackout,60.05,16.0,84.3,idle,163616.5,81.81,16.81,25.71,265.2,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T14:55:00,maitri,0.14,10.8,False,blackout,61.39,16.4,84.4,charging,163615.1,81.81,17.19,25.66,265.7,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:00:00,maitri,0.2,10.31,False,blackout,60.94,16.2,84.3,discharging,163613.7,81.81,17.06,25.61,266.2,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:05:00,maitri,0.65,11.66,False,blackout,56.34,15.0,84.0,discharging,163612.4,81.81,15.77,25.56,266.7,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:10:00,maitri,-0.07,7.01,False,blackout,61.4,16.4,83.9,discharging,163610.9,81.81,17.19,25.51,267.2,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:15:00,maitri,-0.5,6.9,False,blackout,60.24,16.1,84.0,charging,163609.5,81.8,16.87,25.46,267.7,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:20:00,maitri,0.13,10.1,False,blackout,58.3,15.5,83.9,discharging,163608.2,81.8,16.32,25.42,268.2,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:25:00,maitri,-0.74,4.88,False,blackout,62.72,16.7,83.8,discharging,163606.7,81.8,17.56,25.37,268.7,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:30:00,maitri,0.48,4.28,False,blackout,59.36,15.8,83.8,idle,163605.3,81.8,16.62,25.33,269.2,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:35:00,maitri,0.11,10.38,False,blackout,61.15,16.3,83.9,charging,163603.9,81.8,17.12,25.28,269.6,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:40:00,maitri,-0.27,9.76,False,blackout,60.61,16.2,83.8,discharging,163602.5,81.8,16.97,25.24,270.1,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:45:00,maitri,-0.64,6.76,False,blackout,58.75,15.7,84.0,charging,163601.1,81.8,16.45,25.19,270.6,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:50:00,maitri,-1.01,15.43,False,blackout,58.17,15.5,83.9,discharging,163599.8,81.8,16.29,25.15,271.1,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T15:55:00,maitri,-0.24,13.54,False,blackout,60.5,16.1,83.8,discharging,163598.4,81.8,16.94,25.1,271.5,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T16:00:00,maitri,-0.71,9.22,False,blackout,58.96,15.7,83.5,discharging,163597.0,81.8,16.51,25.06,272.0,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T16:05:00,maitri,-1.28,9.3,False,blackout,55.24,14.7,83.6,charging,163595.7,81.8,15.47,25.01,272.6,on,on,334,Advance resupply timing within current window,comms_blackout,False
2026-01-01T16:10:00,maitri,-0.63,11.21,False,online,58.21,15.5,83.5,discharging,163594.3,81.8,16.3,24.96,273.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T16:15:00,maitri,-0.18,13.88,False,online,60.53,16.1,83.8,charging,163592.9,81.8,16.95,24.92,273.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T16:20:00,maitri,0.28,10.31,False,online,59.2,15.8,83.6,discharging,163591.5,81.8,16.58,24.88,274.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T16:25:00,maitri,-0.97,5.81,False,online,58.29,15.5,83.9,charging,163590.2,81.8,16.32,24.84,274.4,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T16:30:00,maitri,-0.13,0.0,False,online,59.66,15.9,83.9,charging,163588.8,81.79,16.71,24.8,274.9,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T16:35:00,maitri,-0.96,5.48,False,online,59.78,15.9,84.1,charging,163587.4,81.79,16.74,24.76,275.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T16:40:00,maitri,-0.22,13.75,False,online,59.97,16.0,83.9,discharging,163586.0,81.79,16.79,24.72,275.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T16:45:00,maitri,-0.62,12.06,False,online,57.22,15.3,83.7,discharging,163584.7,81.79,16.02,24.67,276.2,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T16:50:00,maitri,-1.2,9.86,False,online,59.05,15.7,83.7,idle,163583.3,81.79,16.53,24.63,276.7,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T16:55:00,maitri,-0.22,8.88,False,online,55.53,14.8,83.9,charging,163582.0,81.79,15.55,24.59,277.2,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:00:00,maitri,0.61,11.57,False,online,57.13,15.2,83.8,discharging,163580.6,81.79,16.0,24.55,277.7,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:05:00,maitri,0.06,12.86,False,online,56.96,15.2,83.9,charging,163579.3,81.79,15.95,24.51,278.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:10:00,maitri,0.16,9.85,False,online,55.85,14.9,83.9,charging,163578.0,81.79,15.64,24.46,278.6,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:15:00,maitri,0.91,15.8,False,online,58.33,15.6,83.8,discharging,163576.7,81.79,16.33,24.42,279.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:20:00,maitri,0.55,6.87,False,online,60.28,16.1,83.8,discharging,163575.2,81.79,16.88,24.39,279.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:25:00,maitri,-1.13,7.49,False,online,52.02,13.9,83.7,discharging,163574.0,81.79,14.57,24.34,280.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:30:00,maitri,-0.94,7.12,False,online,56.31,15.0,84.0,charging,163572.7,81.79,15.77,24.3,280.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:35:00,maitri,-0.19,6.07,False,online,54.54,14.5,83.7,discharging,163571.4,81.79,15.27,24.26,281.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:40:00,maitri,0.76,4.38,False,online,59.67,15.9,83.8,charging,163570.1,81.79,16.71,24.22,281.4,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:45:00,maitri,0.56,11.32,False,online,57.36,15.3,83.8,idle,163568.7,81.78,16.06,24.18,281.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:50:00,maitri,0.57,8.22,False,online,57.38,15.3,83.6,discharging,163567.4,81.78,16.07,24.15,282.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T17:55:00,maitri,0.33,10.32,False,online,56.32,15.0,83.5,idle,163566.1,81.78,15.77,24.11,282.7,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T18:00:00,maitri,-0.4,11.72,False,online,110.75,29.5,83.5,discharging,163563.5,81.78,31.01,24.14,282.3,on,on,334,Advance resupply timing within current window,power_spike,True
2026-01-01T18:05:00,maitri,0.57,10.44,False,online,105.53,28.1,83.5,charging,163561.0,81.78,29.55,24.16,282.0,on,on,334,Advance resupply timing within current window,power_spike,True
2026-01-01T18:10:00,maitri,0.41,10.54,False,online,57.17,15.2,83.4,discharging,163559.7,81.78,16.01,24.13,282.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T18:15:00,maitri,0.55,7.07,False,online,52.75,14.1,83.5,charging,163558.5,81.78,14.77,24.08,283.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T18:20:00,maitri,0.43,12.63,False,online,50.65,13.5,83.7,charging,163557.3,81.78,14.18,24.04,283.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T18:25:00,maitri,-0.29,10.51,False,online,57.4,15.3,83.5,discharging,163555.9,81.78,16.07,24.0,283.9,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T18:30:00,maitri,0.58,12.05,False,online,55.49,14.8,83.6,charging,163554.6,81.78,15.54,23.97,284.4,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T18:35:00,maitri,-0.16,6.72,False,online,54.44,14.5,83.5,idle,163553.4,81.78,15.24,23.93,284.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T18:40:00,maitri,-1.01,7.76,False,online,51.77,13.8,83.7,charging,163552.2,81.78,14.49,23.88,285.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T18:45:00,maitri,0.16,8.67,False,online,53.33,14.2,84.0,charging,163550.9,81.78,14.93,23.85,285.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T18:50:00,maitri,-0.12,7.32,False,online,54.36,14.5,84.1,charging,163549.6,81.77,15.22,23.81,286.2,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T18:55:00,maitri,-0.19,7.31,False,online,53.97,14.4,84.1,charging,163548.4,81.77,15.11,23.77,286.7,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:00:00,maitri,-0.26,19.26,False,online,51.94,13.9,84.1,idle,163547.2,81.77,14.54,23.73,287.2,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:05:00,maitri,-1.46,10.15,False,online,52.92,14.1,84.1,idle,163545.9,81.77,14.82,23.69,287.6,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:10:00,maitri,-0.34,9.16,False,online,51.68,13.8,84.0,discharging,163544.7,81.77,14.47,23.65,288.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:15:00,maitri,-0.94,14.21,False,online,53.54,14.3,83.9,discharging,163543.5,81.77,14.99,23.61,288.6,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:20:00,maitri,-1.45,8.23,False,online,49.03,13.1,83.9,idle,163542.3,81.77,13.73,23.57,289.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:25:00,maitri,-1.22,10.35,False,online,51.71,13.8,83.7,discharging,163541.1,81.77,14.48,23.53,289.6,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:30:00,maitri,-1.65,10.34,False,online,56.0,14.9,84.0,charging,163539.8,81.77,15.68,23.5,290.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:35:00,maitri,-1.52,14.48,False,online,50.46,13.5,84.1,charging,163538.7,81.77,14.13,23.46,290.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:40:00,maitri,-2.28,8.38,False,online,52.05,13.9,84.1,idle,163537.4,81.77,14.57,23.42,290.9,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:45:00,maitri,-2.6,14.84,False,online,52.3,13.9,84.2,charging,163536.2,81.77,14.64,23.38,291.4,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:50:00,maitri,-1.76,7.03,False,online,50.8,13.5,84.2,discharging,163535.0,81.77,14.22,23.35,291.9,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T19:55:00,maitri,-1.17,13.05,False,online,50.61,13.5,84.2,idle,163533.9,81.77,14.17,23.31,292.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:00:00,maitri,-1.19,9.04,False,online,50.19,13.4,84.3,charging,163532.7,81.77,14.05,23.27,292.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:05:00,maitri,-1.42,11.2,False,online,51.72,13.8,84.5,charging,163531.5,81.77,14.48,23.23,293.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:10:00,maitri,-1.84,12.8,False,online,50.22,13.4,84.1,discharging,163530.3,81.77,14.06,23.2,293.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:15:00,maitri,-2.81,15.38,False,online,51.78,13.8,83.9,discharging,163529.1,81.76,14.5,23.16,294.2,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:20:00,maitri,-2.3,16.76,False,online,52.6,14.0,83.7,discharging,163527.9,81.76,14.73,23.12,294.6,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:25:00,maitri,-2.07,13.4,False,online,50.05,13.3,83.7,idle,163526.7,81.76,14.01,23.09,295.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:30:00,maitri,-1.92,12.56,False,online,50.65,13.5,83.8,idle,163525.5,81.76,14.18,23.05,295.6,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:35:00,maitri,-1.78,8.79,False,online,48.5,12.9,83.7,discharging,163524.4,81.76,13.58,23.01,296.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:40:00,maitri,-1.58,13.15,False,online,50.14,13.4,83.7,idle,163523.2,81.76,14.04,22.98,296.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:45:00,maitri,-1.67,16.75,False,online,48.77,13.0,83.8,charging,163522.1,81.76,13.66,22.94,297.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:50:00,maitri,-1.92,6.94,False,online,48.89,13.0,83.8,idle,163520.9,81.76,13.69,22.9,297.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T20:55:00,maitri,-2.24,10.15,False,online,50.5,13.5,83.7,discharging,163519.8,81.76,14.14,22.87,297.9,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:00:00,maitri,-2.35,10.43,False,online,51.86,13.8,83.8,idle,163518.5,81.76,14.52,22.84,298.4,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:05:00,maitri,-1.9,5.18,False,online,51.77,13.8,84.0,charging,163517.3,81.76,14.5,22.8,298.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:10:00,maitri,-2.82,8.48,False,online,51.22,13.7,84.0,idle,163516.1,81.76,14.34,22.77,299.2,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:15:00,maitri,-2.31,8.25,False,online,52.14,13.9,83.9,discharging,163514.9,81.76,14.6,22.74,299.6,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:20:00,maitri,-2.34,10.32,False,online,50.79,13.5,84.3,charging,163513.7,81.76,14.22,22.7,300.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:25:00,maitri,-2.78,11.84,False,online,49.04,13.1,83.9,discharging,163512.6,81.76,13.73,22.67,300.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:30:00,maitri,-3.05,6.81,False,online,49.57,13.2,84.0,idle,163511.4,81.76,13.88,22.64,301.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:35:00,maitri,-2.7,11.19,False,online,48.54,12.9,84.0,charging,163510.3,81.76,13.59,22.6,301.4,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:40:00,maitri,-1.84,11.47,False,online,48.57,13.0,84.2,charging,163509.2,81.75,13.6,22.57,301.9,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:45:00,maitri,-2.5,5.62,False,online,51.27,13.7,84.1,discharging,163508.0,81.75,14.36,22.54,302.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:50:00,maitri,-2.3,6.24,False,online,47.38,12.6,84.1,charging,163506.9,81.75,13.27,22.5,302.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T21:55:00,maitri,-2.11,7.52,False,online,49.67,13.2,83.9,discharging,163505.7,81.75,13.91,22.47,303.2,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:00:00,maitri,-2.58,8.26,False,online,48.57,13.0,83.8,discharging,163504.6,81.75,13.6,22.43,303.7,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:05:00,maitri,-2.2,11.27,False,online,50.83,13.6,83.5,discharging,163503.4,81.75,14.23,22.4,304.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:10:00,maitri,-1.7,8.53,False,online,49.28,13.1,83.7,charging,163502.2,81.75,13.8,22.37,304.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:15:00,maitri,-3.29,11.4,False,online,47.25,12.6,83.5,discharging,163501.1,81.75,13.23,22.34,305.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:20:00,maitri,-2.3,14.59,False,online,51.57,13.8,83.3,discharging,163499.9,81.75,14.44,22.31,305.4,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:25:00,maitri,-2.6,11.4,False,online,48.99,13.1,83.5,charging,163498.8,81.75,13.72,22.28,305.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:30:00,maitri,-2.06,9.45,False,online,48.52,12.9,83.3,discharging,163497.7,81.75,13.59,22.24,306.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:35:00,maitri,-3.11,13.87,False,online,47.74,12.7,83.3,charging,163496.6,81.75,13.37,22.21,306.7,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:40:00,maitri,-2.72,10.94,False,online,51.71,13.8,83.3,idle,163495.3,81.75,14.48,22.18,307.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:45:00,maitri,-2.63,8.4,False,online,48.43,12.9,83.4,charging,163494.2,81.75,13.56,22.15,307.5,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:50:00,maitri,-1.61,12.03,False,online,48.07,12.8,83.3,discharging,163493.1,81.75,13.46,22.12,308.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T22:55:00,maitri,-2.74,11.8,False,online,48.98,13.1,83.3,idle,163491.9,81.75,13.72,22.09,308.4,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:00:00,maitri,-2.24,1.27,False,online,49.48,13.2,83.2,discharging,163490.8,81.75,13.85,22.06,308.8,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:05:00,maitri,-3.42,16.63,False,online,45.17,12.0,83.1,discharging,163489.7,81.74,12.65,22.03,309.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:10:00,maitri,-2.04,11.56,False,online,45.89,12.2,83.2,charging,163488.7,81.74,12.85,21.99,309.7,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:15:00,maitri,-2.14,10.89,False,online,45.34,12.1,83.2,charging,163487.6,81.74,12.7,21.96,310.2,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:20:00,maitri,-2.48,12.7,False,online,46.34,12.4,83.1,discharging,163486.5,81.74,12.98,21.93,310.7,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:25:00,maitri,-2.3,13.17,False,online,44.81,12.0,83.1,idle,163485.5,81.74,12.55,21.89,311.1,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:30:00,maitri,-2.25,11.38,False,online,47.42,12.6,83.0,discharging,163484.4,81.74,13.28,21.86,311.6,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:35:00,maitri,-2.82,7.65,False,online,46.01,12.3,82.7,discharging,163483.3,81.74,12.88,21.83,312.0,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:40:00,maitri,-3.37,6.27,False,online,46.91,12.5,82.8,charging,163482.2,81.74,13.13,21.8,312.4,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:45:00,maitri,-3.33,8.68,False,online,48.37,12.9,82.9,charging,163481.1,81.74,13.54,21.77,312.9,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:50:00,maitri,-3.78,2.06,False,online,48.51,12.9,82.7,discharging,163479.9,81.74,13.58,21.74,313.3,on,on,334,Advance resupply timing within current window,none,True
2026-01-01T23:55:00,maitri,-2.68,10.41,False,online,46.88,12.5,82.6,discharging,163478.9,81.74,13.13,21.71,313.7,on,on,334,Advance resupply timing within current window,none,True
